case_index,speed_factor,time_s,x_m,y_m,vx_m_s,vy_m_s,radius_m,speed_m_s,specific_energy_J_kg,angular_momentum_m2_s
16,1.02,71751.2394378,-15345117.9311,-22388398.2252,3197.86621464,-2033.70709241,27142457.8735,3789.7642228,-7504416.49777,102802577455
16,1.02,71976.1649532,-14618098.5539,-22834541.645,3265.14601715,-1932.15722586,27112821.6434,3793.99658128,-7504420.26962,102802577455
16,1.02,72201.0904687,-13876288.6291,-23257581.1453,3329.33973489,-1828.31224461,27082586.0443,3798.31919856,-7504424.15215,102802577455
16,1.02,72426.0159842,-13120391.6417,-23657009.7932,3390.36505539,-1722.25637422,27051779.7785,3802.72826104,-7504428.14405,102802577455
16,1.02,72650.9414997,-12351129.4136,-24032339.9508,3448.14130084,-1614.07696795,27020432.293,3807.21983723,-7504432.24384,102802577455
16,1.02,72875.8670152,-11569241.7226,-24383103.9812,3502.58955089,-1503.86452707,26988573.7637,3811.7898785,-7504436.44991,102802577455
16,1.02,73100.7925306,-10775485.8931,-24708854.9587,3553.63277076,-1391.71271666,26956235.0784,3816.43421994,-7504440.76045,102802577455
16,1.02,73325.7180461,-9970636.35707,-25009167.3816,3601.19594467,-1277.71837667,26923447.8195,3821.14858151,-7504445.17348,102802577455
16,1.02,73550.6435616,-9155484.18473,-25283637.8877,3645.20621462,-1161.98152755,26890244.2439,3825.92856931,-7504449.68684,102802577455
16,1.02,73775.5690771,-8330836.58337,-25531885.9697,3685.59302409,-1044.60537015,26856657.2632,3830.76967705,-7504454.29816,102802577455
16,1.02,74000.4945926,-7497516.36315,-25753554.6904,3722.28826685,-925.696279243,26822720.4215,3835.66728783,-7504459.00485,102802577455
16,1.02,74225.420108,-6656361.36901,-25948311.3953,3755.22644033,-805.363790231,26788467.8723,3840.6166761,-7504463.80413,102802577455
16,1.02,74450.3456235,-5808223.87749,-26115848.4218,3784.34480355,-683.720578516,26753934.3536,3845.61300986,-7504468.69295,102802577455
16,1.02,74675.271139,-4953969.95763,-26255883.8024,3809.58353923,-560.882431038,26719155.1623,3850.65135319,-7504473.66807,102802577455
16,1.02,74900.1966545,-4094478.79485,-26368161.9616,3830.8859197,-436.968209449,26684166.1259,3855.72666898,-7504478.72597,102802577455
16,1.02,75125.1221699,-3230641.97717,-26452454.402,3848.19847636,-312.099804435,26649003.5737,3860.83382203,-7504483.86287,102802577455
16,1.02,75350.0476854,-2363362.74293,-26508560.3804,3861.47117208,-186.402080676,26613704.3062,3865.96758244,-7504489.07477,102802577455
16,1.02,75574.9732009,-1493555.1894,-26536307.5701,3870.65757631,-60.0028119823,26578305.5622,3871.12262922,-7504494.35735,102802577455
16,1.02,75799.8987164,-622143.441743,-26535552.7072,3875.71504217,66.967393883,26542844.9858,3876.29355441,-7504499.70604,102802577455
16,1.02,76024.8242319,249939.218021,-26506182.2189,3876.60488505,194.375181132,26507360.5898,3881.47486735,-7504505.11599,102802577455
16,1.02,76249.7497473,1121751.26241,-26448112.8316,3873.29256209,322.084543051,26471890.7192,3886.66099942,-7504510.58205,102802577455
16,1.02,76474.6752628,1992343.87028,-26361292.1552,3865.74785189,449.956930676,26436474.012,3891.84630913,-7504516.09878,102802577455
16,1.02,76699.6007783,2860761.91901,-26245699.2424,3853.94503368,577.851373384,26401149.3591,3897.02508747,-7504521.66046,102802577455
16,1.02,76924.5262938,3726045.01694,-26101345.1191,3837.86306526,705.624611744,26365955.8616,3902.19156377,-7504527.26107,102802577455
16,1.02,77149.4518093,4587228.57559,-25928273.2834,3817.48575883,833.131242879,26330932.7875,3907.33991184,-7504532.89427,102802577455
16,1.02,77374.3773247,5443344.92121,-25726560.1706,3792.80195389,960.223878587,26296119.5263,3912.46425651,-7504538.55347,102802577455
16,1.02,77599.3028402,6293424.44477,-25496315.5816,3763.80568639,1086.75331637,26261555.5419,3917.55868055,-7504544.23174,102802577455
16,1.02,77824.2283557,7136496.78956,-25237683.0708,3730.49635294,1212.56872348,26227280.3243,3922.61723196,-7504549.92189,102802577455
16,1.02,78049.1538712,7971592.07513,-24950840.2913,3692.87886951,1337.51783409,26193333.3399,3927.63393169,-7504555.61645,102802577455
16,1.02,78274.0793867,8797742.15621,-24635999.2943,3650.96382319,1461.44715939,26159753.9796,3932.60278161,-7504561.30765,102802577455
16,1.02,78499.0049021,9613981.91498,-24293406.7799,3604.76761633,1584.20221078,26126581.5069,3937.51777296,-7504566.98748,102802577455
16,1.02,78723.9304176,10419350.5848,-23923344.2965,3554.31260178,1705.62773567,26093855.0034,3942.37289508,-7504572.64767,102802577455
16,1.02,78948.8559331,11212893.1032,-23526128.3846,3499.6272083,1825.56796588,26061613.3137,3947.16214452,-7504578.2797,102802577455
16,1.02,79173.7814486,11993661.4924,-23102110.665,3440.74605501,1943.86687808,26029894.9896,3951.87953444,-7504583.87483,102802577455
16,1.02,79398.706964,12760716.2633,-22651677.8655,3377.71005383,2060.36846599,25998738.2324,3956.51910439,-7504589.4241,102802577455
16,1.02,79623.6324795,13513127.8424,-22175251.7864,3310.56649883,2174.91702369,25968180.8349,3961.07493026,-7504594.91838,102802577455
16,1.02,79848.557995,14249978.0159,-21673289.2001,3239.36914147,2287.35743939,25938260.1229,3965.5411346,-7504600.34835,102802577455
16,1.02,80073.4835105,14970361.3903,-21146281.6841,3164.17825068,2397.53549907,25909012.8955,3969.91189718,-7504605.70457,102802577455
16,1.02,80298.409026,15673386.8641,-20594755.3841,3085.06065685,2505.29819894,25880475.3651,3974.18146566,-7504610.97746,102802577455
16,1.02,80523.3345414,16358179.1074,-20019270.7064,3002.08977867,2610.49406601,25852683.0973,3978.34416659,-7504616.15735,102802577455
16,1.02,80748.2600569,17023880.0461,-19420421.9372,2915.34563211,2712.97348556,25825670.9505,3982.39441643,-7504621.23451,102802577455
16,1.02,80973.1855724,17669650.3456,-18798836.787,2824.91482054,2812.58903455,25799473.0155,3986.32673279,-7504626.19917,102802577455
17,1.04,0,25484000,0,0,4113.10289859,25484000,4113.10289859,-7182478.7506,104818314268
17,1.04,224.925515479,25468474.2593,925141.789683,-137.999906134,4110.59742808,25485271.5981,4112.9132242,-7182478.45446,104818314268
17,1.04,449.851030958,25421920.6,1849156.49087,-275.790465223,4103.08631595,25489084.4621,4112.34454987,-7182477.56718,104818314268
17,1.04,674.776546437,25344409.6342,2770919.39902,-413.162998207,4090.5854347,25495432.8072,4111.39792062,-7182476.0922,104818314268
17,1.04,899.702061916,25236058.7993,3689310.56589,-549.910157317,4073.12115301,25504307.0122,4110.07507331,-7182474.0352,104818314268
17,1.04,1124.62757739,25097031.983,4603217.14892,-685.826580055,4050.73020833,25515693.6507,4108.37842933,-7182471.40407,104818314268
17,1.04,1349.55309287,24927539.0052,5511535.72624,-820.709529351,4023.45953024,25529575.5334,4106.31108454,-7182468.20884,104818314268
17,1.04,1574.47860835,24727834.9551,6413174.56661,-954.359515551,3991.36601624,25545931.762,4103.87679646,-7182464.4616,104818314268
17,1.04,1799.40412383,24498219.3932,7307055.84358,-1086.58089611,3954.51626203,25564737.7952,4101.0799688,-7182460.17641,104818314268
17,1.04,2024.32963931,24239035.4188,8192117.78403,-1217.18244914,3912.98624887,25585965.5245,4097.92563358,-7182455.36914,104818314268
17,1.04,2249.25515479,23950668.6136,9067316.74176,-1345.97791731,3866.86099074,25609583.3612,4094.41943083,-7182450.05743,104818314268
17,1.04,2474.18067027,23633545.8651,9931629.18728,-1472.78651886,3816.23414469,25635556.3324,4090.56758619,-7182444.26045,104818314268
17,1.04,2699.10618575,23288134.0797,10784053.6061,-1597.43342295,3761.20758763,25663846.1867,4086.37688644,-7182437.99884,104818314268
17,1.04,2924.03170123,22914938.7929,11623612.2982,-1719.75018696,3701.89096342,25694411.508,4081.85465329,-7182431.2945,104818314268
17,1.04,3148.9572167,22514502.6851,12449353.0725,-1839.57515373,3638.40120393,25727207.8369,4077.00871559,-7182424.17046,104818314268
17,1.04,3373.88273218,22087404.0134,13260350.8309,-1956.75380719,3570.86202827,25762187.7994,4071.84738011,-7182416.65068,104818314268
17,1.04,3598.80824766,21634254.9676,14055709.0373,-2071.13908527,3499.40342399,25799301.2414,4066.37940119,-7182408.75995,104818314268
17,1.04,3823.73376314,21155699.9607,14834561.0689,-2182.59164946,3424.1611145,25838495.369,4060.61394943,-7182400.52364,104818314268
17,1.04,4048.65927862,20652413.8639,15596071.4449,-2290.98011058,3345.27601662,25879714.8926,4054.5605797,-7182391.96761,104818314268
17,1.04,4273.5847941,20125100.196,16339436.9338,-2396.18121114,3262.89369229,25922902.1757,4048.22919853,-7182383.118,104818314268
17,1.04,4498.51030958,19574489.2757,17063887.5362,-2498.07996458,3177.16379822,25967997.3863,4041.63003133,-7182374.0011,104818314268
17,1.04,4723.43582506,19001336.3485,17768687.3439,-2596.56975245,3088.23953712,26014938.6499,4034.77358943,-7182364.64319,104818314268
17,1.04,4948.36134054,18406419.6956,18453135.2759,-2691.55238054,2996.27711415,26063662.2047,4027.67063722,-7182355.07042,104818314268
17,1.04,5173.28685601,17790538.7353,19116565.6928,-2782.93809569,2901.43520163,26114102.5574,4020.33215962,-7182345.30865,104818314268
17,1.04,5398.21237149,17154512.1242,19758348.8926,-2870.64556486,2803.87441519,26166192.6382,4012.76932993,-7182335.38333,104818314268
17,1.04,5623.13788697,16499175.8684,20377891.4891,-2954.60181853,2703.75680409,26219863.9562,4004.99347836,-7182325.31941,104818314268
17,1.04,5848.06340245,15825381.4501,20974636.6783,-3034.74216057,2601.2453581,26275046.7522,3997.01606129,-7182315.14121,104818314268
17,1.04,6072.98891793,15133993.9788,21548064.3952,-3111.01004705,2496.5035332,26331670.1508,3988.84863139,-7182304.87237,104818314268
17,1.04,6297.91443341,14425890.3731,22097691.3665,-3183.35693619,2389.69479807,26389662.3091,3980.50280883,-7182294.5357,104818314268
17,1.04,6522.83994889,13701957.5791,22623071.0638,-3251.74211224,2280.98220278,26448950.5625,3971.9902535,-7182284.15319,104818314268
17,1.04,6747.76546437,12963090.8315,23123793.5621,-3316.13248575,2170.52797117,26509461.5676,3963.32263848,-7182273.74588,104818314268
17,1.04,6972.69097985,12210191.9616,23599485.3094,-3376.50237287,2058.49311796,26571121.4405,3954.5116248,-7182263.33387,104818314268
17,1.04,7197.61649532,11444167.758,24049808.8134,-3432.83325621,1945.03709122,26633855.8912,3945.56883746,-7182252.93625,104818314268
17,1.04,7422.5420108,10665928.3822,24474462.2501,-3485.11352998,1830.31744085,26697590.3536,3936.50584289,-7182242.57108,104818314268
17,1.04,7647.46752628,9876385.84356,24873179.0011,-3533.33823173,1714.48951332,26762250.1101,3927.33412776,-7182232.25535,104818314268
17,1.04,7872.39304176,9076452.53594,25245727.1253,-3577.50876323,1597.70617269,26827760.4119,3918.06507925,-7182222.00502,104818314268
17,1.04,8097.31855724,8267039.83816,25591908.7701,-3617.63260284,1480.11754771,26894046.5937,3908.70996675,-7182211.83498,104818314268
17,1.04,8322.24407272,7449056.77993,25911559.53,-3653.7230114,1361.87080477,26961034.1825,3899.27992492,-7182201.75905,104818314268
17,1.04,8547.1695882,6623408.77465,26204547.7557,-3685.79873399,1243.10994614,27028649.002,3889.78593828,-7182191.79,104818314268
17,1.04,8772.09510368,5790996.41954,26470773.8209,-3713.88369935,1123.97563278,27096817.2708,3880.2388271,-7182181.93961,104818314268
17,1.04,8997.02061916,4952714.36364,26710169.3528,-3738.00671879,1004.605031,27165465.695,3870.64923469,-7182172.2186,104818314268
17,1.04,9221.94613463,4109450.24337,26922696.4298,-3758.20118632,885.131682085,27234521.5554,3861.02761599,-7182162.63675,104818314268
17,1.04,9446.87165011,3262083.68542,27108346.7525,-3774.5047815,765.685393869,27303912.7897,3851.38422752,-7182153.20288,104818314268
17,1.04,9671.79716559,2411485.37605,27267140.7936,-3786.95917642,646.392153162,27373568.0681,3841.72911845,-7182143.92489,104818314268
17,1.04,9896.72268107,1558516.19572,27399126.9291,-3795.60974794,527.374058008,27443416.8646,3832.07212298,-7182134.80982,104818314268
17,1.04,10121.6481965,704026.417827,27504380.5573,-3800.50529648,408.74926854,27513389.5229,3822.42285378,-7182125.86387,104818314268
17,1.04,10346.573712,-151145.030063,27583003.2089,-3801.69777207,290.631975285,27583417.3163,3812.79069649,-7182117.09243,104818314268
17,1.04,10571.4992275,-1006171.24433,27635121.651,-3799.24200875,173.132383704,27653432.5037,3803.18480531,-7182108.50015,104818314268
17,1.04,10796.424743,-1860237.96456,27660886.9902,-3793.19546779,56.3567137893,27723368.3807,3793.61409951,-7182100.09095,104818314268
17,1.04,11021.3502585,-2712544.13614,27660473.7768,-3783.61799037,-59.5927864936,27793159.3247,3784.08726079,-7182091.86812,104818314268
17,1.04,11246.2757739,-3562302.41828,27634079.1138,-3770.57156035,-174.617815075,27862740.8376,3774.61273153,-7182083.83428,104818314268
17,1.04,11471.2012894,-4408739.63986,27581921.7727,-3754.12007719,-288.623978117,27932049.5826,3765.19871384,-7182075.9915,104818314268
17,1.04,11696.1268049,-5251097.20534,27504241.3197,-3734.32913957,-401.520741933,28001023.4175,3755.85316924,-7182068.34128,104818314268
17,1.04,11921.0523204,-6088631.45323,27401297.253,-3711.26583968,-513.221375559,28069601.4243,3746.58381904,-7182060.88464,104818314268
17,1.04,12145.9778359,-6920613.96948,27273368.1547,-3684.9985684,-623.642885024,28137723.9346,3737.39814538,-7182053.62214,104818314268
17,1.04,12370.9033513,-7746331.8583,27120750.8582,-3655.59683129,-732.705940299,28205332.552,3728.30339269,-7182046.55391,104818314268
17,1.04,12595.8288668,-8565087.9728,26943759.6321,-3623.13107552,-840.334795871,28272370.1712,3719.30656972,-7182039.67969,104818314268
17,1.04,12820.7543823,-9376201.10792,26742725.3839,-3587.67252733,-946.45720583,28338780.9931,3710.41445203,-7182032.99888,104818314268
17,1.04,13045.6798978,-10179006.158,26517994.8823,-3549.29304023,-1051.00433431,28404510.5387,3701.63358481,-7182026.51056,104818314268
17,1.04,13270.6054133,-10972854.2412,26269930.0006,-3508.06495349,-1153.91066204,28469505.6584,3692.97028608,-7182020.21353,104818314268
17,1.04,13495.5309287,-11757112.794,25998906.9814,-3464.06096072,-1255.11388985,28533714.5404,3684.43065019,-7182014.10634,104818314268
17,1.04,13720.4564442,-12531165.6357,25705315.7233,-3417.35398841,-1354.55483957,28597086.7157,3676.02055156,-7182008.1873,104818314268
17,1.04,13945.3819597,-13294413.0088,25389559.0903,-3368.01708397,-1452.17735332,28659573.0612,3667.74564868,-7182002.45457,104818314268
17,1.04,14170.3074752,-14046271.5932,25052052.2438,-3316.12331304,-1547.92819136,28721125.8013,3659.61138823,-7181996.90608,104818314268
17,1.04,14395.2329906,-14786174.4999,24693221.9976,-3261.74566573,-1641.75692938,28781698.5073,3651.62300944,-7181991.53967,104818314268
17,1.04,14620.1585061,-15513571.2437,24313506.1965,-3204.95697143,-1733.61585548,28841246.0948,3643.78554845,-7181986.35301,104818314268
17,1.04,14845.0840216,-16227927.6977,23913353.1177,-3145.82982187,-1823.45986748,28899724.8204,3636.10384292,-7181981.34372,104818314268
17,1.04,15070.0095371,-16928726.0323,23493220.8952,-3084.43650197,-1911.24637069,28957092.2764,3628.5825365,-7181976.50929,104818314268
17,1.04,15294.9350526,-17615464.638,23053576.9674,-3020.84892829,-1996.93517685,29013307.3848,3621.22608354,-7181971.84719,104818314268
17,1.04,15519.860568,-18287658.037,22594897.5471,-2955.13859455,-2080.48840421,29068330.3897,3614.03875367,-7181967.3548,104818314268
17,1.04,15744.7860835,-18944836.7814,22117667.1139,-2887.37652393,-2161.87037932,29122122.8491,3607.02463645,-7181963.02951,104818314268
17,1.04,15969.711599,-19586547.3431,21622377.9282,-2817.63322787,-2241.04754058,29174647.6258,3600.18764593,-7181958.86867,104818314268
17,1.04,16194.6371145,-20212351.9938,21109529.5673,-2745.97867081,-2317.98834392,29225868.878,3593.53152527,-7181954.86963,104818314268
17,1.04,16419.56263,-20821828.6791,20579628.4819,-2672.48224081,-2392.6631707,29275752.0484,3587.05985117,-7181951.02976,104818314268
17,1.04,16644.4881454,-21414570.8851,20033187.5733,-2597.21272549,-2465.04423803,29324263.8533,3580.77603836,-7181947.34642,104818314268
17,1.04,16869.4136609,-21990187.5013,19470725.7901,-2520.23829305,-2535.10551171,29371372.2719,3574.68334391,-7181943.81705,104818314268
17,1.04,17094.3391764,-22548302.6795,18892767.7452,-2441.62647807,-2602.82262178,29417046.5343,3568.78487147,-7181940.43908,104818314268
17,1.04,17319.2646919,-23088555.6897,18299843.3503,-2361.44417182,-2668.17278096,29461257.1096,3563.08357546,-7181937.21,104818314268
17,1.04,17544.1902074,-23610600.7747,17692487.4689,-2279.75761666,-2731.13470589,29503975.6945,3557.58226502,-7181934.12738,104818314268
17,1.04,17769.1157228,-24114107.0039,17071239.5872,-2196.6324044,-2791.68854134,29545175.2006,3552.28360803,-7181931.18881,104818314268
17,1.04,17994.0412383,-24598758.1265,16436643.5005,-2112.1334783,-2849.8157874,29584829.7431,3547.19013478,-7181928.39198,104818314268
17,1.04,18218.9667538,-25064252.4266,15789247.0172,-2026.32513843,-2905.49922976,29622914.6283,3542.3042417,-7181925.73463,104818314268
17,1.04,18443.8922693,-25510302.5791,15129601.6765,-1939.27105015,-2958.72287293,29659406.3421,3537.62819481,-7181923.21459,104818314268
17,1.04,18668.8177847,-25936635.5078,14458262.4825,-1851.03425559,-3009.47187667,29694282.5385,3533.16413316,-7181920.82976,104818314268
17,1.04,18893.7433002,-26342992.2473,13775787.6502,-1761.67718768,-3057.73249546,29727522.028,3528.91407197,-7181918.57813,104818314268
17,1.04,19118.6688157,-26729127.8069,13082738.367,-1671.26168683,-3103.49202097,29759104.7664,3524.87990576,-7181916.45779,104818314268
17,1.04,19343.5943312,-27094811.0401,12379678.565,-1579.84901979,-3146.73872777,29789011.8445,3521.06341127,-7181914.46689,104818314268
17,1.04,19568.5198467,-27439824.5172,11667174.7061,-1487.49990067,-3187.46182201,29817225.4772,3517.46625019,-7181912.60371,104818314268
17,1.04,19793.4453621,-27763964.404,10945795.5782,-1394.27451388,-3225.65139314,29843728.9939,3514.08997183,-7181910.86659,104818314268
17,1.04,20018.3708776,-28067040.3447,10216112.1014,-1300.23253887,-3261.29836878,29868506.8288,3510.93601555,-7181909.254,104818314268
17,1.04,20243.2963931,-28348875.352,9478697.14477,-1205.43317642,-3294.39447246,29891544.5116,3508.00571307,-7181907.76448,104818314268
17,1.04,20468.2219086,-28609305.7019,8734125.35161,-1109.93517649,-3324.93218449,29912828.6593,3505.30029062,-7181906.39669,104818314268
