time_s,displacement_m,velocity_m_s,energy_J
8.34,0.0123402628792,-0.00661312694572,0.000326430899854
8.36,0.0122087066076,-0.00654262615225,0.000319508012543
8.38,0.0120785528225,-0.00647287694905,0.00031273194457
8.4,0.0119497865724,-0.00640387132361,0.000306099582218
8.42,0.0118223930652,-0.00633560134886,0.000299607877803
8.44,0.0116963576664,-0.00626805918221,0.000293253848278
8.46,0.0115716658976,-0.0062012370647,0.000287034573859
8.48,0.0114483034347,-0.00613512732008,0.000280947196683
8.5,0.0113262561063,-0.00606972235391,0.000274988919499
8.52,0.0112055098921,-0.00600501465276,0.000269157004376
8.54,0.0110860509213,-0.00594099678325,0.000263448771451
8.56,0.010967865471,-0.00587766139128,0.000257861597694
8.58,0.0108509399644,-0.00581500120114,0.000252392915705
8.6,0.0107352609696,-0.00575300901468,0.000247040212532
8.62,0.0106208151979,-0.00569167771048,0.000241801028517
8.64,0.0105075895023,-0.00563100024307,0.000236672956166
8.66,0.0103955708758,-0.00557096964205,0.000231653639043
8.68,0.0102847464501,-0.00551157901135,0.000226740770687
8.7,0.0101751034943,-0.00545282152843,0.000221932093552
8.72,0.010066629413,-0.00539469044345,0.000217225397969
8.74,0.00995931174516,-0.00533717907857,0.000212618521133
8.76,0.00985313816249,-0.0052802808271,0.000208109346105
8.78,0.00974809646824,-0.00522398915281,0.000203695800843
8.8,0.00964417459565,-0.00516829758914,0.000199375857248
8.82,0.0095413606066,-0.00511319973847,0.000195147530233
8.84,0.00943964269024,-0.00505868927138,0.000191008876811
8.86,0.00933900916162,-0.00500475992592,0.0001869579952
8.88,0.00923944846037,-0.00495140550693,0.000182993023951
8.9,0.00914094914937,-0.00489861988526,0.000179112141093
8.92,0.00904349991342,-0.0048463969971,0.000175313563295
8.94,0.00894708955794,-0.00479473084332,0.000171595545046
8.96,0.00885170700771,-0.0047436154887,0.000167956377853
8.98,0.00875734130556,-0.00469304506134,0.000164394389458
9,0.00866398161115,-0.00464301375189,0.000160907943067
9.02,0.00857161719969,-0.00459351581297,0.000157495436598
9.04,0.00848023746075,-0.00454454555846,0.000154155301948
9.06,0.00838983189698,-0.00449609736285,0.000150886004267
9.08,0.00830039012296,-0.00444816566062,0.000147686041259
9.1,0.00821190186398,-0.00440074494556,0.000144553942485
9.12,0.00812435695488,-0.00435382977017,0.000141488268694
9.14,0.00803774533885,-0.00430741474503,0.000138487611157
9.16,0.00795205706631,-0.00426149453817,0.000135550591021
9.18,0.00786728229372,-0.00421606387446,0.000132675858675
9.2,0.00778341128251,-0.00417111753502,0.000129862093131
9.22,0.00770043439792,-0.00412665035658,0.000127108001416
9.24,0.00761834210791,-0.00408265723096,0.000124412317979
9.26,0.00753712498204,-0.00403913310438,0.000121773804107
9.28,0.00745677369042,-0.00399607297698,0.000119191247359
9.3,0.00737727900262,-0.00395347190218,0.000116663461006
9.32,0.00729863178662,-0.00391132498615,0.000114189283487
9.34,0.00722082300774,-0.00386962738722,0.000111767577876
9.36,0.00714384372762,-0.00382837431534,0.000109397231359
9.38,0.00706768510321,-0.00378756103153,0.00010707715472
9.4,0.00699233838571,-0.00374718284731,0.000104806281846
9.42,0.00691779491959,-0.00370723512422,0.000102583569232
9.44,0.00684404614161,-0.00366771327321,0.000100407995504
9.46,0.00677108357979,-0.00362861275418,9.8278560949e-05
9.48,0.00669889885251,-0.00358992907542,9.61942870557e-05
9.5,0.00662748366748,-0.0035516577931,9.4154216065e-05
9.52,0.0065568298208,-0.00351379451078,9.21574105299e-05
9.54,0.00648692919605,-0.00347633487888,9.02029528843e-05
9.56,0.00641777376334,-0.00343927459419,8.82899450219e-05
9.58,0.00634935557836,-0.00340260939936,8.64175078833e-05
9.6,0.00628166678152,-0.00336633508246,8.45847810519e-05
9.62,0.006214699597,-0.00333044747644,8.27909223586e-05
9.64,0.00614844633189,-0.00329494245867,8.10351074952e-05
9.66,0.00608289937527,-0.00325981595049,7.93165296348e-05
9.68,0.00601805119738,-0.00322506391669,7.7634399062e-05
9.7,0.00595389434873,-0.00319068236512,7.59879428092e-05
9.72,0.00589042145923,-0.00315666734616,7.4376404302e-05
9.74,0.00582762523739,-0.0031230149523,7.27990430111e-05
